step_bytes_access,step_bytes_access_op0,step_bytes_access_op1,step_bytes_access_out,step_flops,step_ai,params,dim,depths,w128,w256,w512,w512lg,batch_size,num_timesteps,unroll,compilation_time,execution_time
6292850.0,6080374.0,66458.0,143198.0,3006594.0,0.4777793845395965,1.497664,64,8,0,8,0,0,128,50,5,6.701091051101685,30.842819213867188
6292850.0,6080374.0,66458.0,143198.0,3006594.0,0.4777793845395965,1.497664,64,8,0,8,0,0,128,50,10,11.178099870681763,30.287436962127686
6292850.0,6080374.0,66458.0,143198.0,3006594.0,0.4777793845395965,1.497664,64,8,0,8,0,0,128,50,15,21.882231950759888,32.43107724189758
6292850.0,6080374.0,66458.0,143198.0,3006594.0,0.4777793845395965,1.497664,64,8,0,8,0,0,128,50,20,30.190059900283813,30.50300669670105
6292850.0,6080374.0,66458.0,143198.0,3006594.0,0.4777793845395965,1.497664,64,8,0,8,0,0,128,50,25,27.289098262786865,29.980923175811768
2912722.0,2781270.0,47578.0,82462.0,1373762.0,0.4716419898637769,0.683552,32,8,0,8,0,0,128,50,1,3.008054733276367,31.196299076080322
2912722.0,2781270.0,47578.0,82462.0,1373762.0,0.4716419898637769,0.683552,32,8,0,8,0,0,128,50,5,6.617034435272217,25.217711925506592
2912722.0,2781270.0,47578.0,82462.0,1373762.0,0.4716419898637769,0.683552,32,8,0,8,0,0,128,50,10,11.047975063323975,24.569289445877075
2912722.0,2781270.0,47578.0,82462.0,1373762.0,0.4716419898637769,0.683552,32,8,0,8,0,0,128,50,15,27.540040969848633,25.863107442855835
2912722.0,2781270.0,47578.0,82462.0,1373762.0,0.4716419898637769,0.683552,32,8,0,8,0,0,128,50,20,30.257574558258057,24.457969427108765
2912722.0,2781270.0,47578.0,82462.0,1373762.0,0.4716419898637769,0.683552,32,8,0,8,0,0,128,50,25,27.350365161895752,24.25430202484131
2036738.0,1930438.0,41210.0,64382.0,952866.0,0.46783926062164105,0.473872,16,8,0,8,0,0,128,50,1,3.043614625930786,28.01680827140808
2036738.0,1930438.0,41210.0,64382.0,952866.0,0.46783926062164105,0.473872,16,8,0,8,0,0,128,50,5,6.998528003692627,22.6320903301239
2036738.0,1930438.0,41210.0,64382.0,952866.0,0.46783926062164105,0.473872,16,8,0,8,0,0,128,50,10,11.767836332321167,22.16067147254944
2036738.0,1930438.0,41210.0,64382.0,952866.0,0.46783926062164105,0.473872,16,8,0,8,0,0,128,50,15,23.42660665512085,23.10421371459961
2036738.0,1930438.0,41210.0,64382.0,952866.0,0.46783926062164105,0.473872,16,8,0,8,0,0,128,50,20,32.69961762428284,22.099785327911377
2036738.0,1930438.0,41210.0,64382.0,952866.0,0.46783926062164105,0.473872,16,8,0,8,0,0,128,50,25,29.360670566558838,21.82233500480652
5736810.0,5546862.0,57242.0,129886.0,2742402.0,0.4780360513944161,1.36608,64,6,0,6,0,0,128,50,1,2.5672571659088135,29.907599925994873
5736810.0,5546862.0,57242.0,129886.0,2742402.0,0.4780360513944161,1.36608,64,6,0,6,0,0,128,50,5,5.532498598098755,25.891074895858765
5736810.0,5546862.0,57242.0,129886.0,2742402.0,0.4780360513944161,1.36608,64,6,0,6,0,0,128,50,10,9.164572715759277,25.779956340789795
5736810.0,5546862.0,57242.0,129886.0,2742402.0,0.4780360513944161,1.36608,64,6,0,6,0,0,128,50,15,17.866491079330444,27.524751663208008
5736810.0,5546862.0,57242.0,129886.0,2742402.0,0.4780360513944161,1.36608,64,6,0,6,0,0,128,50,20,24.589534282684326,25.810484409332275
5736810.0,5546862.0,57242.0,129886.0,2742402.0,0.4780360513944161,1.36608,64,6,0,6,0,0,128,50,25,22.295485496520996,25.32371163368225
2356682.0,2247758.0,38362.0,69150.0,1109570.0,0.47081871885982074,0.551968,32,6,0,6,0,0,128,50,1,2.527655839920044,24.40221381187439
2356682.0,2247758.0,38362.0,69150.0,1109570.0,0.47081871885982074,0.551968,32,6,0,6,0,0,128,50,5,5.472144842147827,19.877179861068726
2356682.0,2247758.0,38362.0,69150.0,1109570.0,0.47081871885982074,0.551968,32,6,0,6,0,0,128,50,10,14.688430786132812,19.48844599723816
2356682.0,2247758.0,38362.0,69150.0,1109570.0,0.47081871885982074,0.551968,32,6,0,6,0,0,128,50,15,17.9801607131958,20.72012186050415
2356682.0,2247758.0,38362.0,69150.0,1109570.0,0.47081871885982074,0.551968,32,6,0,6,0,0,128,50,20,24.94867181777954,19.532049655914307
2356682.0,2247758.0,38362.0,69150.0,1109570.0,0.47081871885982074,0.551968,32,6,0,6,0,0,128,50,25,22.4317045211792,19.371083974838257
1480698.0,1396926.0,31994.0,51070.0,688674.0,0.4651009186208126,0.342288,16,6,0,6,0,0,128,50,1,2.6325860023498535,21.490310192108154
1480698.0,1396926.0,31994.0,51070.0,688674.0,0.4651009186208126,0.342288,16,6,0,6,0,0,128,50,5,5.818039417266846,17.8491632938385
1480698.0,1396926.0,31994.0,51070.0,688674.0,0.4651009186208126,0.342288,16,6,0,6,0,0,128,50,10,9.852527618408203,17.37813115119934
1480698.0,1396926.0,31994.0,51070.0,688674.0,0.4651009186208126,0.342288,16,6,0,6,0,0,128,50,15,19.55599331855774,18.29368495941162
1480698.0,1396926.0,31994.0,51070.0,688674.0,0.4651009186208126,0.342288,16,6,0,6,0,0,128,50,20,27.34756112098694,17.446414947509766
1480698.0,1396926.0,31994.0,51070.0,688674.0,0.4651009186208126,0.342288,16,6,0,6,0,0,128,50,25,24.37008786201477,17.191404342651367
3146626.0,2957190.0,57242.0,129374.0,1447554.0,0.4600336995880667,0.718656,64,12,12,0,0,0,128,50,1,4.2308738231658936,40.01921486854553
3146626.0,2957190.0,57242.0,129374.0,1447554.0,0.4600336995880667,0.718656,64,12,12,0,0,0,128,50,5,8.826770782470703,32.506012201309204
3146626.0,2957190.0,57242.0,129374.0,1447554.0,0.4600336995880667,0.718656,64,12,12,0,0,0,128,50,10,14.697892189025879,31.39146137237549
3146626.0,2957190.0,57242.0,129374.0,1447554.0,0.4600336995880667,0.718656,64,12,12,0,0,0,128,50,15,30.501033544540405,32.927671909332275
3146626.0,2957190.0,57242.0,129374.0,1447554.0,0.4600336995880667,0.718656,64,12,12,0,0,0,128,50,20,42.33095359802246,31.213229656219482
3146626.0,2957190.0,57242.0,129374.0,1447554.0,0.4600336995880667,0.718656,64,12,12,0,0,0,128,50,25,44.77556562423706,30.747027158737183
1388514.0,1280102.0,38362.0,68638.0,625730.0,0.45064723870267065,0.310048,32,12,12,0,0,0,128,50,1,4.160095691680908,36.388267993927
1388514.0,1280102.0,38362.0,68638.0,625730.0,0.45064723870267065,0.310048,32,12,12,0,0,0,128,50,5,9.104588031768799,27.92758083343506
1388514.0,1280102.0,38362.0,68638.0,625730.0,0.45064723870267065,0.310048,32,12,12,0,0,0,128,50,10,15.012575626373291,26.77074408531189
1388514.0,1280102.0,38362.0,68638.0,625730.0,0.45064723870267065,0.310048,32,12,12,0,0,0,128,50,15,30.24540138244629,27.7011501789093
1388514.0,1280102.0,38362.0,68638.0,625730.0,0.45064723870267065,0.310048,32,12,12,0,0,0,128,50,20,41.86541032791138,26.40084671974182
1388514.0,1280102.0,38362.0,68638.0,625730.0,0.45064723870267065,0.310048,32,12,12,0,0,0,128,50,25,38.56183624267578,25.894320964813232
930322.0,847062.0,31994.0,50558.0,413730.0,0.44471699046136715,0.204816,16,12,12,0,0,0,128,50,1,4.185756683349609,32.8796443939209
930322.0,847062.0,31994.0,50558.0,413730.0,0.44471699046136715,0.204816,16,12,12,0,0,0,128,50,5,9.45768928527832,26.646686792373657
930322.0,847062.0,31994.0,50558.0,413730.0,0.44471699046136715,0.204816,16,12,12,0,0,0,128,50,10,15.77478575706482,25.45264458656311
930322.0,847062.0,31994.0,50558.0,413730.0,0.44471699046136715,0.204816,16,12,12,0,0,0,128,50,15,31.85604739189148,26.152221202850342
930322.0,847062.0,31994.0,50558.0,413730.0,0.44471699046136715,0.204816,16,12,12,0,0,0,128,50,20,44.55527138710022,25.168124198913574
930322.0,847062.0,31994.0,50558.0,413730.0,0.44471699046136715,0.204816,16,12,12,0,0,0,128,50,25,40.73102927207947,24.74138355255127
2999674.0,2821502.0,52634.0,122718.0,1380994.0,0.4603813614412766,0.685632,64,10,10,0,0,0,128,50,1,3.5816969871520996,34.68813943862915
2999674.0,2821502.0,52634.0,122718.0,1380994.0,0.4603813614412766,0.685632,64,10,10,0,0,0,128,50,5,7.99357795715332,28.15569829940796
2999674.0,2821502.0,52634.0,122718.0,1380994.0,0.4603813614412766,0.685632,64,10,10,0,0,0,128,50,10,19.502637147903442,27.580420970916748
2999674.0,2821502.0,52634.0,122718.0,1380994.0,0.4603813614412766,0.685632,64,10,10,0,0,0,128,50,15,25.914897680282593,29.20511221885681
2999674.0,2821502.0,52634.0,122718.0,1380994.0,0.4603813614412766,0.685632,64,10,10,0,0,0,128,50,20,36.17264771461487,27.61410689353943
2999674.0,2821502.0,52634.0,122718.0,1380994.0,0.4603813614412766,0.685632,64,10,10,0,0,0,128,50,25,32.985204219818115,27.135011196136475
1241562.0,1144414.0,33754.0,61982.0,559170.0,0.45037621963301067,0.277024,32,10,10,0,0,0,128,50,1,3.5414416790008545,30.404320240020752
1241562.0,1144414.0,33754.0,61982.0,559170.0,0.45037621963301067,0.277024,32,10,10,0,0,0,128,50,5,7.9496989250183105,24.030789613723755
1241562.0,1144414.0,33754.0,61982.0,559170.0,0.45037621963301067,0.277024,32,10,10,0,0,0,128,50,10,13.222182750701904,23.029446363449097
1241562.0,1144414.0,33754.0,61982.0,559170.0,0.45037621963301067,0.277024,32,10,10,0,0,0,128,50,15,25.971533060073853,23.96611738204956
1241562.0,1144414.0,33754.0,61982.0,559170.0,0.45037621963301067,0.277024,32,10,10,0,0,0,128,50,20,35.82954454421997,22.82675313949585
1241562.0,1144414.0,33754.0,61982.0,559170.0,0.45037621963301067,0.277024,32,10,10,0,0,0,128,50,25,32.8382682800293,22.325504064559937
783370.0,711374.0,27386.0,43902.0,347170.0,0.443175000319134,0.171792,16,10,10,0,0,0,128,50,1,3.5684428215026855,27.25493860244751
783370.0,711374.0,27386.0,43902.0,347170.0,0.443175000319134,0.171792,16,10,10,0,0,0,128,50,5,8.258641719818115,22.866190910339355
783370.0,711374.0,27386.0,43902.0,347170.0,0.443175000319134,0.171792,16,10,10,0,0,0,128,50,10,13.852815389633179,21.893543243408203
783370.0,711374.0,27386.0,43902.0,347170.0,0.443175000319134,0.171792,16,10,10,0,0,0,128,50,15,27.34394359588623,22.463013648986816
783370.0,711374.0,27386.0,43902.0,347170.0,0.443175000319134,0.171792,16,10,10,0,0,0,128,50,20,38.435967445373535,21.671568632125854
783370.0,711374.0,27386.0,43902.0,347170.0,0.443175000319134,0.171792,16,10,10,0,0,0,128,50,25,34.935367822647095,21.29655647277832
2852722.0,2685814.0,48026.0,116062.0,1314434.0,0.4607648414391588,0.652608,64,8,8,0,0,0,128,50,1,9.880031824111938,29.776220560073853
2852722.0,2685814.0,48026.0,116062.0,1314434.0,0.4607648414391588,0.652608,64,8,8,0,0,0,128,50,5,6.7848734855651855,24.403444051742554
2852722.0,2685814.0,48026.0,116062.0,1314434.0,0.4607648414391588,0.652608,64,8,8,0,0,0,128,50,10,11.01699447631836,24.186057329177856
2852722.0,2685814.0,48026.0,116062.0,1314434.0,0.4607648414391588,0.652608,64,8,8,0,0,0,128,50,15,21.770536422729492,25.486522436141968
2852722.0,2685814.0,48026.0,116062.0,1314434.0,0.4607648414391588,0.652608,64,8,8,0,0,0,128,50,20,30.281210899353027,23.954267263412476
2852722.0,2685814.0,48026.0,116062.0,1314434.0,0.4607648414391588,0.652608,64,8,8,0,0,0,128,50,25,27.436265468597412,23.50664186477661
1094610.0,1008726.0,29146.0,55326.0,492610.0,0.4500324316423201,0.244,32,8,8,0,0,0,128,50,1,3.100391149520874,24.58869504928589
1094610.0,1008726.0,29146.0,55326.0,492610.0,0.4500324316423201,0.244,32,8,8,0,0,0,128,50,5,6.663600206375122,20.261398553848267
1094610.0,1008726.0,29146.0,55326.0,492610.0,0.4500324316423201,0.244,32,8,8,0,0,0,128,50,10,11.056846618652344,19.561269283294678
1094610.0,1008726.0,29146.0,55326.0,492610.0,0.4500324316423201,0.244,32,8,8,0,0,0,128,50,15,21.821725130081177,20.241710424423218
1094610.0,1008726.0,29146.0,55326.0,492610.0,0.4500324316423201,0.244,32,8,8,0,0,0,128,50,20,30.135544061660767,19.280609607696533
1094610.0,1008726.0,29146.0,55326.0,492610.0,0.4500324316423201,0.244,32,8,8,0,0,0,128,50,25,27.477948665618896,18.883508920669556
636418.0,575686.0,22778.0,37246.0,280610.0,0.44092090418561386,0.138768,16,8,8,0,0,0,128,50,1,3.1670682430267334,22.75993061065674
636418.0,575686.0,22778.0,37246.0,280610.0,0.44092090418561386,0.138768,16,8,8,0,0,0,128,50,5,7.0975494384765625,19.1226224899292
636418.0,575686.0,22778.0,37246.0,280610.0,0.44092090418561386,0.138768,16,8,8,0,0,0,128,50,10,11.910910367965698,18.348146677017212
636418.0,575686.0,22778.0,37246.0,280610.0,0.44092090418561386,0.138768,16,8,8,0,0,0,128,50,15,23.479974031448364,18.826558828353882
636418.0,575686.0,22778.0,37246.0,280610.0,0.44092090418561386,0.138768,16,8,8,0,0,0,128,50,20,32.99389433860779,18.186131238937378
636418.0,575686.0,22778.0,37246.0,280610.0,0.44092090418561386,0.138768,16,8,8,0,0,0,128,50,25,29.495286464691162,17.8992121219635
2705770.0,2550126.0,43418.0,109406.0,1247874.0,0.4611899754968087,0.619584,64,6,6,0,0,0,128,50,1,2.6594295501708984,24.168797492980957
2705770.0,2550126.0,43418.0,109406.0,1247874.0,0.4611899754968087,0.619584,64,6,6,0,0,0,128,50,5,5.539474248886108,21.0732479095459
2705770.0,2550126.0,43418.0,109406.0,1247874.0,0.4611899754968087,0.619584,64,6,6,0,0,0,128,50,10,9.215550899505615,20.29971432685852
2705770.0,2550126.0,43418.0,109406.0,1247874.0,0.4611899754968087,0.619584,64,6,6,0,0,0,128,50,15,18.143352270126343,21.56604313850403
2705770.0,2550126.0,43418.0,109406.0,1247874.0,0.4611899754968087,0.619584,64,6,6,0,0,0,128,50,20,32.03025031089783,20.199103116989136
2705770.0,2550126.0,43418.0,109406.0,1247874.0,0.4611899754968087,0.619584,64,6,6,0,0,0,128,50,25,22.422250032424927,19.960885047912598
947658.0,873038.0,24538.0,48670.0,426050.0,0.4495820222063234,0.210976,32,6,6,0,0,0,128,50,1,2.6631224155426025,19.391569137573242
947658.0,873038.0,24538.0,48670.0,426050.0,0.4495820222063234,0.210976,32,6,6,0,0,0,128,50,5,5.543789863586426,16.48380160331726
947658.0,873038.0,24538.0,48670.0,426050.0,0.4495820222063234,0.210976,32,6,6,0,0,0,128,50,10,9.206172227859497,15.923256397247314
947658.0,873038.0,24538.0,48670.0,426050.0,0.4495820222063234,0.210976,32,6,6,0,0,0,128,50,15,18.0607488155365,16.57119107246399
947658.0,873038.0,24538.0,48670.0,426050.0,0.4495820222063234,0.210976,32,6,6,0,0,0,128,50,20,24.75523614883423,15.791850090026855
947658.0,873038.0,24538.0,48670.0,426050.0,0.4495820222063234,0.210976,32,6,6,0,0,0,128,50,25,22.414988040924072,15.48996114730835
489466.0,439998.0,18170.0,30590.0,214050.0,0.43731331696175013,0.105744,16,6,6,0,0,0,128,50,1,2.716710090637207,17.98216462135315
489466.0,439998.0,18170.0,30590.0,214050.0,0.43731331696175013,0.105744,16,6,6,0,0,0,128,50,5,5.884957790374756,15.302494764328003
489466.0,439998.0,18170.0,30590.0,214050.0,0.43731331696175013,0.105744,16,6,6,0,0,0,128,50,10,9.87604546546936,14.796573162078857
489466.0,439998.0,18170.0,30590.0,214050.0,0.43731331696175013,0.105744,16,6,6,0,0,0,128,50,15,19.57577919960022,15.239313840866089
489466.0,439998.0,18170.0,30590.0,214050.0,0.43731331696175013,0.105744,16,6,6,0,0,0,128,50,20,27.329614400863647,14.712938785552979
489466.0,439998.0,18170.0,30590.0,214050.0,0.43731331696175013,0.105744,16,6,6,0,0,0,128,50,25,24.459081649780273,14.481883525848389
37545348.0,37015432.0,195482.0,331614.0,18438276.0,0.49109349046385187,9.206336,64,12,0,0,0,12,256,50,1,4.1799798011779785,125.52973771095276
37545348.0,37015432.0,195482.0,331614.0,18438276.0,0.49109349046385187,9.206336,64,12,0,0,0,12,256,50,5,9.206565141677856,119.51908040046692
37545348.0,37015432.0,195482.0,331614.0,18438276.0,0.49109349046385187,9.206336,64,12,0,0,0,12,256,50,10,15.774240732192993,119.30846285820007
37545348.0,37015432.0,195482.0,331614.0,18438276.0,0.49109349046385187,9.206336,64,12,0,0,0,12,256,50,15,33.73000955581665,128.53931784629822
37545348.0,37015432.0,195482.0,331614.0,18438276.0,0.49109349046385187,9.206336,64,12,0,0,0,12,256,50,20,45.47773861885071,120.16997456550598
37545348.0,37015432.0,195482.0,331614.0,18438276.0,0.49109349046385187,9.206336,64,12,0,0,0,12,256,50,25,40.96302270889282,118.73569798469543
27677156.0,27228264.0,176602.0,270878.0,13561410.0,0.489985676273964,6.770208,32,12,0,0,0,12,256,50,1,4.308552265167236,106.69876766204834
27677156.0,27228264.0,176602.0,270878.0,13561410.0,0.489985676273964,6.770208,32,12,0,0,0,12,256,50,5,9.639911651611328,101.00312566757202
27677156.0,27228264.0,176602.0,270878.0,13561410.0,0.489985676273964,6.770208,32,12,0,0,0,12,256,50,10,16.255312204360962,100.43166756629944
27677156.0,27228264.0,176602.0,270878.0,13561410.0,0.489985676273964,6.770208,32,12,0,0,0,12,256,50,15,34.21013832092285,108.31255602836609
27677156.0,27228264.0,176602.0,270878.0,13561410.0,0.489985676273964,6.770208,32,12,0,0,0,12,256,50,20,46.56828689575195,101.09654903411865
27677156.0,27228264.0,176602.0,270878.0,13561410.0,0.489985676273964,6.770208,32,12,0,0,0,12,256,50,25,41.81614851951599,99.43290495872498
25130004.0,24706264.0,170234.0,252798.0,12304930.0,0.48965093678457033,6.142736,16,12,0,0,0,12,256,50,1,4.63466215133667,99.78372573852539
25130004.0,24706264.0,170234.0,252798.0,12304930.0,0.48965093678457033,6.142736,16,12,0,0,0,12,256,50,5,9.878758192062378,95.5556378364563
25130004.0,24706264.0,170234.0,252798.0,12304930.0,0.48965093678457033,6.142736,16,12,0,0,0,12,256,50,10,17.171279430389404,95.09966444969177
25130004.0,24706264.0,170234.0,252798.0,12304930.0,0.48965093678457033,6.142736,16,12,0,0,0,12,256,50,15,35.92210125923157,102.98955082893372
25130004.0,24706264.0,170234.0,252798.0,12304930.0,0.48965093678457033,6.142736,16,12,0,0,0,12,256,50,20,48.129072189331055,95.55979466438293
25130004.0,24706264.0,170234.0,252798.0,12304930.0,0.48965093678457033,6.142736,16,12,0,0,0,12,256,50,25,43.39111852645874,94.35332751274109
32731516.0,32269184.0,167834.0,291678.0,16072834.0,0.4910507047702893,8.025152,64,10,0,0,0,10,256,50,1,3.4875714778900146,108.45293235778809
32731516.0,32269184.0,167834.0,291678.0,16072834.0,0.4910507047702893,8.025152,64,10,0,0,0,10,256,50,5,8.991438150405884,104.11177492141724
32731516.0,32269184.0,167834.0,291678.0,16072834.0,0.4910507047702893,8.025152,64,10,0,0,0,10,256,50,10,14.042072296142578,103.3075180053711
32731516.0,32269184.0,167834.0,291678.0,16072834.0,0.4910507047702893,8.025152,64,10,0,0,0,10,256,50,15,29.890294075012207,111.12699556350708
32731516.0,32269184.0,167834.0,291678.0,16072834.0,0.4910507047702893,8.025152,64,10,0,0,0,10,256,50,20,39.647929430007935,104.15926861763
32731516.0,32269184.0,167834.0,291678.0,16072834.0,0.4910507047702893,8.025152,64,10,0,0,0,10,256,50,25,35.02874803543091,102.8525938987732
22863324.0,22482016.0,148954.0,230942.0,11195970.0,0.48969126274027347,5.589024,32,10,0,0,0,10,256,50,1,3.4716796875,89.31755781173706
22863324.0,22482016.0,148954.0,230942.0,11195970.0,0.48969126274027347,5.589024,32,10,0,0,0,10,256,50,5,9.081874132156372,85.75522923469543
22863324.0,22482016.0,148954.0,230942.0,11195970.0,0.48969126274027347,5.589024,32,10,0,0,0,10,256,50,10,14.004878520965576,84.5086681842804
22863324.0,22482016.0,148954.0,230942.0,11195970.0,0.48969126274027347,5.589024,32,10,0,0,0,10,256,50,15,29.1795072555542,90.99710083007812
22863324.0,22482016.0,148954.0,230942.0,11195970.0,0.48969126274027347,5.589024,32,10,0,0,0,10,256,50,20,39.57786750793457,84.77056646347046
22863324.0,22482016.0,148954.0,230942.0,11195970.0,0.48969126274027347,5.589024,32,10,0,0,0,10,256,50,25,35.790310859680176,83.61436152458191
20316172.0,19960016.0,142586.0,212862.0,9939490.0,0.48924029585888523,4.961552,16,10,0,0,0,10,256,50,1,3.517341136932373,83.30423426628113
20316172.0,19960016.0,142586.0,212862.0,9939490.0,0.48924029585888523,4.961552,16,10,0,0,0,10,256,50,5,8.603002548217773,80.3989269733429
20316172.0,19960016.0,142586.0,212862.0,9939490.0,0.48924029585888523,4.961552,16,10,0,0,0,10,256,50,10,14.61030101776123,79.25605916976929
20316172.0,19960016.0,142586.0,212862.0,9939490.0,0.48924029585888523,4.961552,16,10,0,0,0,10,256,50,15,31.699835062026978,85.57392120361328
20316172.0,19960016.0,142586.0,212862.0,9939490.0,0.48924029585888523,4.961552,16,10,0,0,0,10,256,50,20,41.42339062690735,79.37970399856567
20316172.0,19960016.0,142586.0,212862.0,9939490.0,0.48924029585888523,4.961552,16,10,0,0,0,10,256,50,25,38.193753480911255,78.41444110870361
27917684.0,27522936.0,140186.0,251742.0,13707394.0,0.4909932356853097,6.843968,64,8,0,0,0,8,256,50,1,3.082106113433838,91.34058427810669
27917684.0,27522936.0,140186.0,251742.0,13707394.0,0.4909932356853097,6.843968,64,8,0,0,0,8,256,50,5,7.047513246536255,87.7575752735138
27917684.0,27522936.0,140186.0,251742.0,13707394.0,0.4909932356853097,6.843968,64,8,0,0,0,8,256,50,10,11.963376760482788,86.72708892822266
27917684.0,27522936.0,140186.0,251742.0,13707394.0,0.4909932356853097,6.843968,64,8,0,0,0,8,256,50,15,25.960057258605957,93.98501229286194
27917684.0,27522936.0,140186.0,251742.0,13707394.0,0.4909932356853097,6.843968,64,8,0,0,0,8,256,50,20,32.80918502807617,87.99668908119202
27917684.0,27522936.0,140186.0,251742.0,13707394.0,0.4909932356853097,6.843968,64,8,0,0,0,8,256,50,25,29.03091311454773,87.02367854118347
18049492.0,17735768.0,121306.0,191006.0,8830530.0,0.48923980796800265,4.40784,32,8,0,0,0,8,256,50,1,2.992551803588867,72.43226981163025
18049492.0,17735768.0,121306.0,191006.0,8830530.0,0.48923980796800265,4.40784,32,8,0,0,0,8,256,50,5,8.176357507705688,69.24982261657715
18049492.0,17735768.0,121306.0,191006.0,8830530.0,0.48923980796800265,4.40784,32,8,0,0,0,8,256,50,10,11.598348379135132,68.05374193191528
18049492.0,17735768.0,121306.0,191006.0,8830530.0,0.48923980796800265,4.40784,32,8,0,0,0,8,256,50,15,24.18120837211609,73.67944812774658
18049492.0,17735768.0,121306.0,191006.0,8830530.0,0.48923980796800265,4.40784,32,8,0,0,0,8,256,50,20,32.89778780937195,68.58553338050842
18049492.0,17735768.0,121306.0,191006.0,8830530.0,0.48923980796800265,4.40784,32,8,0,0,0,8,256,50,25,30.70804262161255,67.68044185638428
15502338.0,15213766.0,114938.0,172926.0,7574050.0,0.4885746911207845,3.780368,16,8,0,0,0,8,256,50,1,3.0703325271606445,66.46759629249573
15502338.0,15213766.0,114938.0,172926.0,7574050.0,0.4885746911207845,3.780368,16,8,0,0,0,8,256,50,5,7.313536167144775,63.94800853729248
15502338.0,15213766.0,114938.0,172926.0,7574050.0,0.4885746911207845,3.780368,16,8,0,0,0,8,256,50,10,12.448678255081177,62.66515374183655
15502338.0,15213766.0,114938.0,172926.0,7574050.0,0.4885746911207845,3.780368,16,8,0,0,0,8,256,50,15,26.12626075744629,68.19752597808838
15502338.0,15213766.0,114938.0,172926.0,7574050.0,0.4885746911207845,3.780368,16,8,0,0,0,8,256,50,20,36.72214412689209,63.20675468444824
15502338.0,15213766.0,114938.0,172926.0,7574050.0,0.4885746911207845,3.780368,16,8,0,0,0,8,256,50,25,31.305612564086914,62.50119709968567
23103852.0,22776688.0,112538.0,211806.0,11341954.0,0.4909118185140729,5.662784,64,6,0,0,0,6,256,50,1,2.574035406112671,73.93378639221191
23103852.0,22776688.0,112538.0,211806.0,11341954.0,0.4909118185140729,5.662784,64,6,0,0,0,6,256,50,5,5.682483911514282,70.47647142410278
23103852.0,22776688.0,112538.0,211806.0,11341954.0,0.4909118185140729,5.662784,64,6,0,0,0,6,256,50,10,9.728993892669678,70.9974536895752
23103852.0,22776688.0,112538.0,211806.0,11341954.0,0.4909118185140729,5.662784,64,6,0,0,0,6,256,50,15,20.10612440109253,77.27291631698608
23103852.0,22776688.0,112538.0,211806.0,11341954.0,0.4909118185140729,5.662784,64,6,0,0,0,6,256,50,20,28.118004083633423,71.89163255691528
23103852.0,22776688.0,112538.0,211806.0,11341954.0,0.4909118185140729,5.662784,64,6,0,0,0,6,256,50,25,23.557528495788574,71.1392571926117
13235658.0,12989518.0,93658.0,151070.0,6465090.0,0.48846003727204196,3.226656,32,6,0,0,0,6,256,50,1,2.51886248588562,55.35410475730896
13235658.0,12989518.0,93658.0,151070.0,6465090.0,0.48846003727204196,3.226656,32,6,0,0,0,6,256,50,5,5.609681844711304,51.77272915840149
13235658.0,12989518.0,93658.0,151070.0,6465090.0,0.48846003727204196,3.226656,32,6,0,0,0,6,256,50,10,9.590229511260986,51.97821617126465
13235658.0,12989518.0,93658.0,151070.0,6465090.0,0.48846003727204196,3.226656,32,6,0,0,0,6,256,50,15,20.07537007331848,56.936644315719604
13235658.0,12989518.0,93658.0,151070.0,6465090.0,0.48846003727204196,3.226656,32,6,0,0,0,6,256,50,20,28.49198055267334,52.52517294883728
13235658.0,12989518.0,93658.0,151070.0,6465090.0,0.48846003727204196,3.226656,32,6,0,0,0,6,256,50,25,23.900388956069946,51.873897552490234
10688506.0,10467518.0,87290.0,132990.0,5208610.0,0.48730945185416935,2.599184,16,6,0,0,0,6,256,50,1,2.5777251720428467,49.70663118362427
10688506.0,10467518.0,87290.0,132990.0,5208610.0,0.48730945185416935,2.599184,16,6,0,0,0,6,256,50,5,6.023406267166138,46.463409185409546
10688506.0,10467518.0,87290.0,132990.0,5208610.0,0.48730945185416935,2.599184,16,6,0,0,0,6,256,50,10,10.399212837219238,46.72759795188904
10688506.0,10467518.0,87290.0,132990.0,5208610.0,0.48730945185416935,2.599184,16,6,0,0,0,6,256,50,15,21.868699550628662,51.46725583076477
10688506.0,10467518.0,87290.0,132990.0,5208610.0,0.48730945185416935,2.599184,16,6,0,0,0,6,256,50,20,29.042088985443115,47.08114552497864
10688506.0,10467518.0,87290.0,132990.0,5208610.0,0.48730945185416935,2.599184,16,6,0,0,0,6,256,50,25,27.663661241531372,46.60801291465759
19853700.0,19459976.0,140186.0,250718.0,9675906.0,0.48736034089363695,4.828224,64,12,0,0,12,0,256,50,1,4.248490333557129,85.22892642021179
19853700.0,19459976.0,140186.0,250718.0,9675906.0,0.48736034089363695,4.828224,64,12,0,0,12,0,256,50,5,9.089213609695435,91.06938910484314
19853700.0,19459976.0,140186.0,250718.0,9675906.0,0.48736034089363695,4.828224,64,12,0,0,12,0,256,50,10,15.793049812316895,91.31823635101318
19853700.0,19459976.0,140186.0,250718.0,9675906.0,0.48736034089363695,4.828224,64,12,0,0,12,0,256,50,15,31.304929733276367,98.85549759864807
19853700.0,19459976.0,140186.0,250718.0,9675906.0,0.48736034089363695,4.828224,64,12,0,0,12,0,256,50,20,43.31576108932495,91.76679563522339
